"","ACCENT","GENDER","SPEAKER","SPEAKER.NO","FEATURE.NAME","FEATURE.VALUE"
"17408","shl","f","shl_f_08",8,"FOOT.GOOSE",26.2890164994991
"17409","shl","f","shl_f_08",8,"FOOT.GOOSE",40.1912615955725
"17410","shl","f","shl_f_08",8,"FOOT.GOOSE",29.5365407944208
"17411","shl","f","shl_f_08",8,"FOOT.GOOSE",35.8581611874979
"17412","shl","f","shl_f_08",8,"FOOT.GOOSE",33.8634487273755
"17413","shl","f","shl_f_08",8,"FOOT.GOOSE",23.5054744777893
"17414","shl","f","shl_f_08",8,"FOOT.GOOSE",19.0907271129041
"17415","shl","f","shl_f_08",8,"FOOT.GOOSE",27.2260109821606
"17416","shl","f","shl_f_08",8,"FOOT.GOOSE",24.4879040500845
"17417","shl","f","shl_f_08",8,"FOOT.GOOSE",15.8380092422787
"17418","shl","f","shl_f_08",8,"FOOT.GOOSE",36.9972123277315
"17419","shl","f","shl_f_08",8,"FOOT.GOOSE",22.6486118491904
"17420","shl","f","shl_f_08",8,"FOOT.GOOSE",30.607569856723
"17421","shl","f","shl_f_08",8,"FOOT.GOOSE",25.2506487611931
"17422","shl","f","shl_f_08",8,"GOAT",7.68402700326721
"17423","shl","f","shl_f_08",8,"GOAT",7.68624855276287
"17424","shl","f","shl_f_08",8,"GOAT",8.31307627659094
"17425","shl","f","shl_f_08",8,"GOAT",8.88897377218433
"17426","shl","f","shl_f_08",8,"GOAT",9.38713269315311
"17427","shl","f","shl_f_08",8,"GOAT",13.4841444369452
"17428","shl","f","shl_f_08",8,"GOAT",14.1227117754572
"17429","shl","f","shl_f_08",8,"GOAT",15.1500095263175
"17430","shl","f","shl_f_08",8,"GOAT",15.4618034437855
"17431","shl","f","shl_f_08",8,"GOAT",19.7044657468895
"17432","shl","f","shl_f_08",8,"GOAT",21.9807598366678
"17433","shl","f","shl_f_08",8,"FACE",5.95798539046883
"17434","shl","f","shl_f_08",8,"FACE",8.7188218808835
"17435","shl","f","shl_f_08",8,"FACE",9.52750082884142
"17436","shl","f","shl_f_08",8,"FACE",10.175211721984
"17437","shl","f","shl_f_08",8,"FACE",11.7663327939499
"17438","shl","f","shl_f_08",8,"FACE",12.2177221504992
"17439","shl","f","shl_f_08",8,"FACE",13.4192357869381
"17440","shl","f","shl_f_08",8,"FACE",14.0617945336725
"17441","shl","f","shl_f_08",8,"FACE",14.8168029342616
"17442","shl","f","shl_f_08",8,"FACE",19.3185821315423
"17443","nwa","f","nwa_f_09",9,"STRUT.FOOT",42.0230740626378
"17444","nwa","f","nwa_f_09",9,"STRUT.FOOT",32.5548309044316
"17445","nwa","f","nwa_f_09",9,"STRUT.FOOT",37.185860281273
"17446","nwa","f","nwa_f_09",9,"STRUT.FOOT",34.6663983147966
"17447","nwa","f","nwa_f_09",9,"STRUT.FOOT",41.1951048573107
"17448","nwa","f","nwa_f_09",9,"STRUT.FOOT",33.5508138220925
"17449","nwa","f","nwa_f_09",9,"STRUT.FOOT",43.7672408533169
"17450","nwa","f","nwa_f_09",9,"STRUT.FOOT",30.6673026778548
"17451","nwa","f","nwa_f_09",9,"STRUT.FOOT",44.8919629731495
"17452","nwa","f","nwa_f_09",9,"STRUT.FOOT",35.3133827745476
"17453","nwa","f","nwa_f_09",9,"STRUT.FOOT",39.686328381482
"17454","nwa","f","nwa_f_09",9,"STRUT.FOOT",41.8698865201997
"17455","nwa","f","nwa_f_09",9,"STRUT.FOOT",51.0501927787026
"17456","nwa","f","nwa_f_09",9,"STRUT.FOOT",39.9987881526076
"17457","nwa","f","nwa_f_09",9,"STRUT.FOOT",45.2251954049661
"17458","nwa","f","nwa_f_09",9,"STRUT.FOOT",38.0542097517203
"17459","nwa","f","nwa_f_09",9,"STRUT.FOOT",45.694383059552
"17460","nwa","f","nwa_f_09",9,"STRUT.FOOT",36.4586379903281
"17461","nwa","f","nwa_f_09",9,"STRUT.FOOT",41.2224242474726
"17462","nwa","f","nwa_f_09",9,"STRUT.FOOT",31.2476021247375
"17463","nwa","f","nwa_f_09",9,"STRUT.FOOT",36.2202784308209
"17464","nwa","f","nwa_f_09",9,"STRUT.FOOT",29.9514281804682
"17465","nwa","f","nwa_f_09",9,"STRUT.FOOT",45.3190697302331
"17466","nwa","f","nwa_f_09",9,"STRUT.FOOT",33.8306075004946
"17467","nwa","f","nwa_f_09",9,"STRUT.FOOT",40.604258434303
"17468","nwa","f","nwa_f_09",9,"STRUT.FOOT",34.5197656854833
"17469","nwa","f","nwa_f_09",9,"STRUT.FOOT",46.153926315108
"17470","nwa","f","nwa_f_09",9,"STRUT.FOOT",36.6486589464825
"17471","nwa","f","nwa_f_09",9,"BATH",0.845105002370539
"17472","nwa","f","nwa_f_09",9,"BATH",1.01056406411173
"17473","nwa","f","nwa_f_09",9,"BATH",1.34768805639154
"17474","nwa","f","nwa_f_09",9,"BATH",1.14097427094034
"17475","nwa","f","nwa_f_09",9,"BATH",1.37528703591196
"17476","nwa","f","nwa_f_09",9,"BATH",1.2115046072544
"17477","nwa","f","nwa_f_09",9,"BATH",1.27645976580979
"17478","nwa","f","nwa_f_09",9,"BATH",1.2784021829318
"17479","nwa","f","nwa_f_09",9,"BATH",1.25901837375564
"17480","nwa","f","nwa_f_09",9,"BATH",1.23668973055264
"17481","nwa","f","nwa_f_09",9,"BATH",1.0211309358918
"17482","nwa","f","nwa_f_09",9,"BATH",1.22105327228035
"17483","nwa","f","nwa_f_09",9,"BATH",1.62839642701572
"17484","nwa","f","nwa_f_09",9,"BATH",1.37862646871772
"17485","nwa","f","nwa_f_09",9,"BATH",1.66174396573374
"17486","nwa","f","nwa_f_09",9,"BATH",1.46384748637484
"17487","nwa","f","nwa_f_09",9,"BATH",1.54233207901199
"17488","nwa","f","nwa_f_09",9,"BATH",1.54467907992681
"17489","nwa","f","nwa_f_09",9,"BATH",1.52125783978544
"17490","nwa","f","nwa_f_09",9,"BATH",1.49427838957852
"17491","nwa","f","nwa_f_09",9,"BATH",0.744909747329137
"17492","nwa","f","nwa_f_09",9,"BATH",0.89075205985743
"17493","nwa","f","nwa_f_09",9,"BATH",1.18790678880037
"17494","nwa","f","nwa_f_09",9,"BATH",1.00570089336965
"17495","nwa","f","nwa_f_09",9,"BATH",1.21223364617718
"17496","nwa","f","nwa_f_09",9,"BATH",1.06786918589587
"17497","nwa","f","nwa_f_09",9,"BATH",1.12512329113901
"17498","nwa","f","nwa_f_09",9,"BATH",1.1268354161927
"17499","nwa","f","nwa_f_09",9,"BATH",1.10974974239455
"17500","nwa","f","nwa_f_09",9,"BATH",1.09006837271872
"17501","nwa","f","nwa_f_09",9,"PALM.TRAP",44.7004508635569
"17502","nwa","f","nwa_f_09",9,"PALM.TRAP",43.2153959597454
"17503","nwa","f","nwa_f_09",9,"PALM.TRAP",40.4716122127177
"17504","nwa","f","nwa_f_09",9,"PALM.TRAP",22.4816572727689
"17505","nwa","f","nwa_f_09",9,"PALM.TRAP",26.851061533804
"17506","nwa","f","nwa_f_09",9,"PALM.TRAP",29.4507971354348
"17507","nwa","f","nwa_f_09",9,"PALM.TRAP",25.7764654833662
"17508","nwa","f","nwa_f_09",9,"PALM.TRAP",35.8960911739562
"17509","nwa","f","nwa_f_09",9,"PALM.TRAP",31.5942361538315
"17510","nwa","f","nwa_f_09",9,"PALM.TRAP",30.4801436580212
"17511","nwa","f","nwa_f_09",9,"PALM.TRAP",49.8806336883244
"17512","nwa","f","nwa_f_09",9,"PALM.TRAP",45.4868742822982
"17513","nwa","f","nwa_f_09",9,"PALM.TRAP",44.5797286128365
"17514","nwa","f","nwa_f_09",9,"PALM.TRAP",25.0124262567434
"17515","nwa","f","nwa_f_09",9,"PALM.TRAP",31.3006460176404
"17516","nwa","f","nwa_f_09",9,"PALM.TRAP",30.8261620396861
"17517","nwa","f","nwa_f_09",9,"PALM.TRAP",31.0017071787138
"17518","nwa","f","nwa_f_09",9,"PALM.TRAP",41.1558355739741
"17519","nwa","f","nwa_f_09",9,"PALM.TRAP",35.0962104707408
"17520","nwa","f","nwa_f_09",9,"PALM.TRAP",37.1865320632511
"17521","nwa","f","nwa_f_09",9,"PALM.TRAP",42.9175009680111
"17522","nwa","f","nwa_f_09",9,"PALM.TRAP",42.0715200991981
"17523","nwa","f","nwa_f_09",9,"PALM.TRAP",37.4822958310145
"17524","nwa","f","nwa_f_09",9,"PALM.TRAP",29.0353512755622
"17525","nwa","f","nwa_f_09",9,"PALM.TRAP",27.7412383164101
"17526","nwa","f","nwa_f_09",9,"PALM.TRAP",29.6386512016728
"17527","nwa","f","nwa_f_09",9,"PALM.TRAP",29.6045224737036
"17528","nwa","f","nwa_f_09",9,"PALM.TRAP",36.2550067688679
"17529","nwa","f","nwa_f_09",9,"PALM.TRAP",26.6992274066625
"17530","nwa","f","nwa_f_09",9,"PALM.TRAP",31.9181363904194
"17531","nwa","f","nwa_f_09",9,"START",9.291338625661
"17532","nwa","f","nwa_f_09",9,"START",13.6491807186893
"17533","nwa","f","nwa_f_09",9,"FORCE/NORTH",NA
"17534","nwa","f","nwa_f_09",9,"NURSE",9.70136235183332
"17535","nwa","f","nwa_f_09",9,"NURSE",22.3662857214967
"17536","nwa","f","nwa_f_09",9,"NURSE",23.2075928256538
"17537","nwa","f","nwa_f_09",9,"NURSE",26.0534332103712
"17538","nwa","f","nwa_f_09",9,"FOOT.GOOSE",40.2077800093181
"17539","nwa","f","nwa_f_09",9,"FOOT.GOOSE",28.4975418836505
"17540","nwa","f","nwa_f_09",9,"FOOT.GOOSE",39.8817671089767
"17541","nwa","f","nwa_f_09",9,"FOOT.GOOSE",32.7184276345671
"17542","nwa","f","nwa_f_09",9,"FOOT.GOOSE",25.6052785421111
"17543","nwa","f","nwa_f_09",9,"FOOT.GOOSE",29.7125823369113
"17544","nwa","f","nwa_f_09",9,"FOOT.GOOSE",31.3178258442551
"17545","nwa","f","nwa_f_09",9,"FOOT.GOOSE",28.1633993220342
"17546","nwa","f","nwa_f_09",9,"FOOT.GOOSE",31.1059748697221
"17547","nwa","f","nwa_f_09",9,"FOOT.GOOSE",31.5701855883539
"17548","nwa","f","nwa_f_09",9,"FOOT.GOOSE",34.8355019549958
"17549","nwa","f","nwa_f_09",9,"FOOT.GOOSE",28.1268906563303
"17550","nwa","f","nwa_f_09",9,"FOOT.GOOSE",46.299999942741
"17551","nwa","f","nwa_f_09",9,"FOOT.GOOSE",43.0756353663061
"17552","nwa","f","nwa_f_09",9,"FOOT.GOOSE",42.4239220868046
"17553","nwa","f","nwa_f_09",9,"FOOT.GOOSE",47.732236336623
"17554","nwa","f","nwa_f_09",9,"FOOT.GOOSE",42.495171898927
"17555","nwa","f","nwa_f_09",9,"FOOT.GOOSE",41.9224127075671
"17556","nwa","f","nwa_f_09",9,"FOOT.GOOSE",22.740954015038
"17557","nwa","f","nwa_f_09",9,"FOOT.GOOSE",39.8979742236191
"17558","nwa","f","nwa_f_09",9,"FOOT.GOOSE",29.8301843226629
"17559","nwa","f","nwa_f_09",9,"FOOT.GOOSE",34.949043011833
"17560","nwa","f","nwa_f_09",9,"FOOT.GOOSE",43.2327969372891
"17561","nwa","f","nwa_f_09",9,"FOOT.GOOSE",37.981609044045
"17562","nwa","f","nwa_f_09",9,"GOAT",11.6685823174693
"17563","nwa","f","nwa_f_09",9,"GOAT",12.6189857151172
"17564","nwa","f","nwa_f_09",9,"GOAT",13.4135714780503
"17565","nwa","f","nwa_f_09",9,"GOAT",14.6988480611913
"17566","nwa","f","nwa_f_09",9,"GOAT",15.1668973020228
"17567","nwa","f","nwa_f_09",9,"GOAT",19.08749833358
"17568","nwa","f","nwa_f_09",9,"FACE",6.1783804214616
"17569","nwa","f","nwa_f_09",9,"FACE",12.5782183837282
"17570","nwa","f","nwa_f_09",9,"FACE",13.8624392285881
"17571","nwa","f","nwa_f_09",9,"FACE",14.5250184642968
"17572","nwa","f","nwa_f_09",9,"FACE",14.8632010834216
"17573","nwa","f","nwa_f_09",9,"FACE",15.6245386100324
"17574","nwa","f","nwa_f_09",9,"FACE",17.78576880982
"17575","nwa","f","nwa_f_09",9,"FACE",18.7295232216625
"17576","nwa","f","nwa_f_09",9,"FACE",22.5852815580491
"17577","nwa","f","nwa_f_09",9,"FACE",23.3909028136807
"17578","eyk","f","eyk_f_06",6,"STRUT.FOOT",30.5059722767252
"17579","eyk","f","eyk_f_06",6,"STRUT.FOOT",35.8471088438783
"17580","eyk","f","eyk_f_06",6,"STRUT.FOOT",24.5579961437742
"17581","eyk","f","eyk_f_06",6,"STRUT.FOOT",20.2290716576202
"17582","eyk","f","eyk_f_06",6,"STRUT.FOOT",24.6177957435936
"17583","eyk","f","eyk_f_06",6,"STRUT.FOOT",42.7845430130703
"17584","eyk","f","eyk_f_06",6,"STRUT.FOOT",29.2991510614808
"17585","eyk","f","eyk_f_06",6,"STRUT.FOOT",37.300678912582
"17586","eyk","f","eyk_f_06",6,"STRUT.FOOT",42.8196718114794
"17587","eyk","f","eyk_f_06",6,"STRUT.FOOT",32.9472273525563
"17588","eyk","f","eyk_f_06",6,"STRUT.FOOT",33.0197157235427
"17589","eyk","f","eyk_f_06",6,"STRUT.FOOT",30.276866319258
"17590","eyk","f","eyk_f_06",6,"STRUT.FOOT",30.2013736920875
"17591","eyk","f","eyk_f_06",6,"STRUT.FOOT",22.1077771645298
"17592","eyk","f","eyk_f_06",6,"STRUT.FOOT",29.8160599097781
"17593","eyk","f","eyk_f_06",6,"STRUT.FOOT",35.8747160082905
"17594","eyk","f","eyk_f_06",6,"STRUT.FOOT",28.1024711456523
"17595","eyk","f","eyk_f_06",6,"STRUT.FOOT",31.3833636489786
"17596","eyk","f","eyk_f_06",6,"STRUT.FOOT",27.6289983834151
"17597","eyk","f","eyk_f_06",6,"STRUT.FOOT",36.5804876442898
"17598","eyk","f","eyk_f_06",6,"STRUT.FOOT",24.7270372324836
"17599","eyk","f","eyk_f_06",6,"STRUT.FOOT",39.6400844072483
"17600","eyk","f","eyk_f_06",6,"STRUT.FOOT",47.8069852142773
"17601","eyk","f","eyk_f_06",6,"STRUT.FOOT",33.6834284095438
"17602","eyk","f","eyk_f_06",6,"STRUT.FOOT",39.4047403022822
"17603","eyk","f","eyk_f_06",6,"STRUT.FOOT",32.127105175764
"17604","eyk","f","eyk_f_06",6,"STRUT.FOOT",30.4065452950579
"17605","eyk","f","eyk_f_06",6,"STRUT.FOOT",23.4501796843254
"17606","eyk","f","eyk_f_06",6,"STRUT.FOOT",34.0651997442233
"17607","eyk","f","eyk_f_06",6,"STRUT.FOOT",40.0027855969085
"17608","eyk","f","eyk_f_06",6,"STRUT.FOOT",27.6395185964551
"17609","eyk","f","eyk_f_06",6,"STRUT.FOOT",35.9350250966822
"17610","eyk","f","eyk_f_06",6,"STRUT.FOOT",34.8212826965875
"17611","eyk","f","eyk_f_06",6,"STRUT.FOOT",39.0763542574639
"17612","eyk","f","eyk_f_06",6,"STRUT.FOOT",27.1996410300113
"17613","eyk","f","eyk_f_06",6,"BATH",0.768977547058687
"17614","eyk","f","eyk_f_06",6,"BATH",1.19707340306625
"17615","eyk","f","eyk_f_06",6,"BATH",0.840865623985225
"17616","eyk","f","eyk_f_06",6,"BATH",0.915641758501772
"17617","eyk","f","eyk_f_06",6,"BATH",0.737199557485666
"17618","eyk","f","eyk_f_06",6,"BATH",0.887448797619751
"17619","eyk","f","eyk_f_06",6,"BATH",0.909545029389591
"17620","eyk","f","eyk_f_06",6,"BATH",0.939384158768728
"17621","eyk","f","eyk_f_06",6,"BATH",0.782125578843744
"17622","eyk","f","eyk_f_06",6,"BATH",0.625574047589986
"17623","eyk","f","eyk_f_06",6,"BATH",0.802865741035195
"17624","eyk","f","eyk_f_06",6,"BATH",0.810112014610621
"17625","eyk","f","eyk_f_06",6,"BATH",0.728129603911436
"17626","eyk","f","eyk_f_06",6,"BATH",1.13348508829871
"17627","eyk","f","eyk_f_06",6,"BATH",0.796198999667773
"17628","eyk","f","eyk_f_06",6,"BATH",0.867003039936333
"17629","eyk","f","eyk_f_06",6,"BATH",0.698039655187433
"17630","eyk","f","eyk_f_06",6,"BATH",0.840307683851313
"17631","eyk","f","eyk_f_06",6,"BATH",0.861230167931699
"17632","eyk","f","eyk_f_06",6,"BATH",0.889484248351858
"17633","eyk","f","eyk_f_06",6,"BATH",0.740579214712801
"17634","eyk","f","eyk_f_06",6,"BATH",0.592343671452097
"17635","eyk","f","eyk_f_06",6,"BATH",0.760217663376592
"17636","eyk","f","eyk_f_06",6,"BATH",0.767079016258077
"17637","eyk","f","eyk_f_06",6,"PALM.TRAP",22.9164434375125
"17638","eyk","f","eyk_f_06",6,"PALM.TRAP",20.5364589584376
"17639","eyk","f","eyk_f_06",6,"PALM.TRAP",24.0371159165213
"17640","eyk","f","eyk_f_06",6,"PALM.TRAP",24.4918310344539
"17641","eyk","f","eyk_f_06",6,"PALM.TRAP",28.1949238805875
"17642","eyk","f","eyk_f_06",6,"PALM.TRAP",25.2086049251044
"17643","eyk","f","eyk_f_06",6,"PALM.TRAP",23.7555725453383
"17644","eyk","f","eyk_f_06",6,"PALM.TRAP",16.2462025302969
"17645","eyk","f","eyk_f_06",6,"PALM.TRAP",19.1450854823967
"17646","eyk","f","eyk_f_06",6,"PALM.TRAP",23.162494948503
"17647","eyk","f","eyk_f_06",6,"PALM.TRAP",28.4569182462929
"17648","eyk","f","eyk_f_06",6,"PALM.TRAP",21.9555091284582
"17649","eyk","f","eyk_f_06",6,"PALM.TRAP",28.3046313506865
"17650","eyk","f","eyk_f_06",6,"PALM.TRAP",22.0887103470766
"17651","eyk","f","eyk_f_06",6,"PALM.TRAP",26.7623942005946
"17652","eyk","f","eyk_f_06",6,"PALM.TRAP",22.48878282246
"17653","eyk","f","eyk_f_06",6,"PALM.TRAP",29.9594053009269
"17654","eyk","f","eyk_f_06",6,"PALM.TRAP",26.1192304144285
"17655","eyk","f","eyk_f_06",6,"PALM.TRAP",24.3299544485686
"17656","eyk","f","eyk_f_06",6,"PALM.TRAP",16.3448974392058
"17657","eyk","f","eyk_f_06",6,"PALM.TRAP",20.9279543011657
"17658","eyk","f","eyk_f_06",6,"PALM.TRAP",26.6660226397879
"17659","eyk","f","eyk_f_06",6,"PALM.TRAP",28.128115435463
"17660","eyk","f","eyk_f_06",6,"PALM.TRAP",22.7205738998868
"17661","eyk","f","eyk_f_06",6,"START",6.91564749017357
"17662","eyk","f","eyk_f_06",6,"START",7.19088497054361
"17663","eyk","f","eyk_f_06",6,"START",8.31656989001553
"17664","eyk","f","eyk_f_06",6,"FORCE/NORTH",NA
"17665","eyk","f","eyk_f_06",6,"NURSE",10.8997084588499
"17666","eyk","f","eyk_f_06",6,"NURSE",16.7918552650386
"17667","eyk","f","eyk_f_06",6,"NURSE",21.4026117261469
"17668","eyk","f","eyk_f_06",6,"NURSE",24.2835176656163
"17669","eyk","f","eyk_f_06",6,"FOOT.GOOSE",36.9639191755056
"17670","eyk","f","eyk_f_06",6,"FOOT.GOOSE",27.799645584133
"17671","eyk","f","eyk_f_06",6,"FOOT.GOOSE",41.115523031636
"17672","eyk","f","eyk_f_06",6,"FOOT.GOOSE",34.6467215073288
"17673","eyk","f","eyk_f_06",6,"FOOT.GOOSE",24.9403288288929
"17674","eyk","f","eyk_f_06",6,"FOOT.GOOSE",26.3904762584571
"17675","eyk","f","eyk_f_06",6,"FOOT.GOOSE",22.9608641875364
"17676","eyk","f","eyk_f_06",6,"FOOT.GOOSE",30.0729854244631
"17677","eyk","f","eyk_f_06",6,"FOOT.GOOSE",39.9094711875508
"17678","eyk","f","eyk_f_06",6,"FOOT.GOOSE",30.8593724505559
"17679","eyk","f","eyk_f_06",6,"FOOT.GOOSE",40.7663973663289
"17680","eyk","f","eyk_f_06",6,"FOOT.GOOSE",35.1031399556184
"17681","eyk","f","eyk_f_06",6,"FOOT.GOOSE",20.8116537259741
"17682","eyk","f","eyk_f_06",6,"FOOT.GOOSE",28.1061634405018
"17683","eyk","f","eyk_f_06",6,"FOOT.GOOSE",25.1655146608192
"17684","eyk","f","eyk_f_06",6,"FOOT.GOOSE",31.1461025111654
"17685","eyk","f","eyk_f_06",6,"FOOT.GOOSE",23.038469351781
"17686","eyk","f","eyk_f_06",6,"FOOT.GOOSE",35.135273899565
"17687","eyk","f","eyk_f_06",6,"FOOT.GOOSE",34.502347155361
"17688","eyk","f","eyk_f_06",6,"FOOT.GOOSE",38.8797046511425
"17689","eyk","f","eyk_f_06",6,"FOOT.GOOSE",34.8423953311275
"17690","eyk","f","eyk_f_06",6,"FOOT.GOOSE",38.6214429274608
"17691","eyk","f","eyk_f_06",6,"FOOT.GOOSE",27.0981944871304
"17692","eyk","f","eyk_f_06",6,"FOOT.GOOSE",37.0992150545278
"17693","eyk","f","eyk_f_06",6,"FOOT.GOOSE",31.0345294215904
"17694","eyk","f","eyk_f_06",6,"FOOT.GOOSE",37.0297341698441
"17695","eyk","f","eyk_f_06",6,"FOOT.GOOSE",38.9539735556284
"17696","eyk","f","eyk_f_06",6,"FOOT.GOOSE",40.2098971569434
"17697","eyk","f","eyk_f_06",6,"FOOT.GOOSE",27.6616881534115
"17698","eyk","f","eyk_f_06",6,"FOOT.GOOSE",33.0024594217413
"17699","eyk","f","eyk_f_06",6,"FOOT.GOOSE",29.9034572696964
"17700","eyk","f","eyk_f_06",6,"FOOT.GOOSE",35.6882083218883
"17701","eyk","f","eyk_f_06",6,"FOOT.GOOSE",23.4981474895413
"17702","eyk","f","eyk_f_06",6,"FOOT.GOOSE",34.3539980306444
"17703","eyk","f","eyk_f_06",6,"FOOT.GOOSE",32.7399475406254
"17704","eyk","f","eyk_f_06",6,"FOOT.GOOSE",40.6132439824662
"17705","eyk","f","eyk_f_06",6,"FOOT.GOOSE",31.6417334723097
"17706","eyk","f","eyk_f_06",6,"FOOT.GOOSE",34.1004431258486
"17707","eyk","f","eyk_f_06",6,"FOOT.GOOSE",30.5320507130645
"17708","eyk","f","eyk_f_06",6,"FOOT.GOOSE",38.2776927530409
"17709","eyk","f","eyk_f_06",6,"FOOT.GOOSE",38.517694974147
"17710","eyk","f","eyk_f_06",6,"FOOT.GOOSE",36.7367477240376
"17711","eyk","f","eyk_f_06",6,"FOOT.GOOSE",30.1947419019359
"17712","eyk","f","eyk_f_06",6,"FOOT.GOOSE",44.5815717879755
"17713","eyk","f","eyk_f_06",6,"FOOT.GOOSE",45.9513743740495
"17714","eyk","f","eyk_f_06",6,"FOOT.GOOSE",42.4140218979869
"17715","eyk","f","eyk_f_06",6,"FOOT.GOOSE",44.4741799310292
"17716","eyk","f","eyk_f_06",6,"FOOT.GOOSE",40.6494439943651
"17717","eyk","f","eyk_f_06",6,"FOOT.GOOSE",28.9517489309341
"17718","eyk","f","eyk_f_06",6,"FOOT.GOOSE",24.766711915202
"17719","eyk","f","eyk_f_06",6,"FOOT.GOOSE",29.9200235337155
"17720","eyk","f","eyk_f_06",6,"FOOT.GOOSE",33.1414777033284
"17721","eyk","f","eyk_f_06",6,"FOOT.GOOSE",38.2789955276599
"17722","eyk","f","eyk_f_06",6,"FOOT.GOOSE",38.0824250171194
"17723","eyk","f","eyk_f_06",6,"FOOT.GOOSE",36.7578712683773
"17724","eyk","f","eyk_f_06",6,"FOOT.GOOSE",31.9043767834871
"17725","eyk","f","eyk_f_06",6,"GOAT",7.950436597635
"17726","eyk","f","eyk_f_06",6,"GOAT",9.14837776453869
"17727","eyk","f","eyk_f_06",6,"GOAT",9.48579822009141
"17728","eyk","f","eyk_f_06",6,"GOAT",9.59859166754483
"17729","eyk","f","eyk_f_06",6,"GOAT",11.6471354803332
"17730","eyk","f","eyk_f_06",6,"GOAT",11.6920122097922
"17731","eyk","f","eyk_f_06",6,"GOAT",12.2648908372964
"17732","eyk","f","eyk_f_06",6,"GOAT",16.3713046008702
"17733","eyk","f","eyk_f_06",6,"GOAT",18.4081719379206
"17734","eyk","f","eyk_f_06",6,"GOAT",21.9187528899436
"17735","eyk","f","eyk_f_06",6,"FACE",6.31695351631789
"17736","eyk","f","eyk_f_06",6,"FACE",8.89817478309255
"17737","eyk","f","eyk_f_06",6,"FACE",10.3710624241161
"17738","eyk","f","eyk_f_06",6,"FACE",11.1651390445887
"17739","eyk","f","eyk_f_06",6,"FACE",12.985103346533
"17740","eyk","f","eyk_f_06",6,"FACE",13.079688764015
"17741","eyk","f","eyk_f_06",6,"FACE",13.7831544130872
"17742","eyk","f","eyk_f_06",6,"FACE",14.4802057166093
"17743","eyk","f","eyk_f_06",6,"FACE",17.5008529277808
"17744","uls","m","uls_m_08",8,"STRUT.FOOT",38.5998097960395
"17745","uls","m","uls_m_08",8,"STRUT.FOOT",49.6590062955695
"17746","uls","m","uls_m_08",8,"STRUT.FOOT",45.4955647784402
"17747","uls","m","uls_m_08",8,"STRUT.FOOT",44.7853816156265
"17748","uls","m","uls_m_08",8,"STRUT.FOOT",41.3749544004299
"17749","uls","m","uls_m_08",8,"STRUT.FOOT",50.7655761380851
"17750","uls","m","uls_m_08",8,"STRUT.FOOT",48.0127654474443
"17751","uls","m","uls_m_08",8,"STRUT.FOOT",59.0504771918908
"17752","uls","m","uls_m_08",8,"STRUT.FOOT",54.1843434792089
"17753","uls","m","uls_m_08",8,"STRUT.FOOT",52.5718254539138
"17754","uls","m","uls_m_08",8,"STRUT.FOOT",49.8333719035044
"17755","uls","m","uls_m_08",8,"STRUT.FOOT",58.0050960940935
"17756","uls","m","uls_m_08",8,"STRUT.FOOT",48.7807396862431
"17757","uls","m","uls_m_08",8,"STRUT.FOOT",58.6190903469395
"17758","uls","m","uls_m_08",8,"STRUT.FOOT",54.1038893447545
"17759","uls","m","uls_m_08",8,"STRUT.FOOT",53.593705417446
"17760","uls","m","uls_m_08",8,"STRUT.FOOT",48.0841830225268
"17761","uls","m","uls_m_08",8,"STRUT.FOOT",58.1745748860289
"17762","uls","m","uls_m_08",8,"STRUT.FOOT",45.0230744473211
"17763","uls","m","uls_m_08",8,"STRUT.FOOT",57.2592051282517
"17764","uls","m","uls_m_08",8,"STRUT.FOOT",50.1022276298433
"17765","uls","m","uls_m_08",8,"STRUT.FOOT",48.7932373428116
"17766","uls","m","uls_m_08",8,"STRUT.FOOT",47.3860049128312
"17767","uls","m","uls_m_08",8,"STRUT.FOOT",52.2173877356573
"17768","uls","m","uls_m_08",8,"STRUT.FOOT",47.1674940128192
"17769","uls","m","uls_m_08",8,"STRUT.FOOT",57.3522504092205
"17770","uls","m","uls_m_08",8,"STRUT.FOOT",52.5442393615466
"17771","uls","m","uls_m_08",8,"STRUT.FOOT",53.1638111226934
"17772","uls","m","uls_m_08",8,"STRUT.FOOT",48.6004207768896
"17773","uls","m","uls_m_08",8,"STRUT.FOOT",52.896384178763
"17774","uls","m","uls_m_08",8,"STRUT.FOOT",46.0550753585115
"17775","uls","m","uls_m_08",8,"STRUT.FOOT",53.336646931485
"17776","uls","m","uls_m_08",8,"STRUT.FOOT",48.133832026495
"17777","uls","m","uls_m_08",8,"STRUT.FOOT",53.1829650713096
"17778","uls","m","uls_m_08",8,"STRUT.FOOT",49.4274240767895
"17779","uls","m","uls_m_08",8,"STRUT.FOOT",54.7956706216266
"17780","uls","m","uls_m_08",8,"STRUT.FOOT",48.5410185325259
"17781","uls","m","uls_m_08",8,"STRUT.FOOT",53.7442764304977
"17782","uls","m","uls_m_08",8,"STRUT.FOOT",45.4083817273868
"17783","uls","m","uls_m_08",8,"STRUT.FOOT",52.3360764948009
"17784","uls","m","uls_m_08",8,"STRUT.FOOT",47.0077834216901
"17785","uls","m","uls_m_08",8,"STRUT.FOOT",54.1900662452333
"17786","uls","m","uls_m_08",8,"BATH",0.811547352431725
"17787","uls","m","uls_m_08",8,"BATH",0.986644960568269
